28,0
28,1
11,2
40,3
44,4
11,5
38,6
38,7
15,8
29,9
11,10
11,11
7,12
40,13
28,14
48,15
28,16
21,17
38,18
11,19
28,20
11,21
40,22
38,23
15,24
40,25
11,26
31,27
15,28
11,29
15,30
40,31
40,32
58,33
40,34
11,35
28,36
40,37
11,38
58,39
40,40
44,41
15,42
11,43
40,44
40,45
40,46
40,47
40,48
40,49
28,50
11,51
40,52
31,53
28,54
40,55
23,56
15,57
31,58
44,59
15,0
28,1
40,2
15,3
40,4
9,5
58,6
11,7
35,8
28,9
44,10
40,11
48,12
7,13
48,14
28,15
48,16
11,17
23,18
40,19
3,20
40,21
11,22
11,23
7,24
11,25
11,26
11,27
28,28
28,29
11,30
40,31
40,32
11,33
38,34
15,35
28,36
38,37
11,38
28,39
11,40
15,41
15,42
57,43
38,44
28,45
40,46
40,47
11,48
40,49
11,50
11,51
40,52
40,53
40,54
23,55
11,56
40,57
40,58
28,59
11,0
40,1
28,2
40,3
7,4
40,5
11,6
11,7
28,8
11,9
21,10
11,11
11,12
40,13
44,14
11,15
28,16
44,17
48,18
15,19
40,20
40,21
11,22
38,23
28,24
28,25
28,26
23,27
40,28
28,29
38,30
44,31
11,32
23,33
40,34
40,35
28,36
11,37
11,38
58,39
40,40
28,41
11,42
15,43
15,44
48,45
28,46
11,47
48,48
40,49
9,50
28,51
28,52
15,53
38,54
40,55
31,56
11,57
40,58
11,59
11,0
40,1
38,2
11,3
11,4
11,5
44,6
40,7
40,8
38,9
40,10
11,11
11,12
11,13
11,14
48,15
28,16
28,17
40,18
28,19
11,20
48,21
11,22
44,23
40,24
44,25
44,26
15,27
32,28
40,29
28,30
11,31
40,32
48,33
11,34
40,35
58,36
11,37
38,38
48,39
40,40
40,41
28,42
40,43
38,44
40,45
11,46
28,47
23,48
44,49
44,50
28,51
40,52
7,53
40,54
11,55
11,56
48,57
48,58
28,59
15,0
40,1
11,2
11,3
38,4
11,5
57,6
11,7
28,8
28,9
28,10
31,11
11,12
11,13
11,14
38,15
28,16
11,17
28,18
38,19
48,20
28,21
38,22
40,23
40,24
11,25
48,26
40,27
44,28
11,29
11,30
11,31
11,32
38,33
11,34
48,35
40,36
40,37
40,38
40,39
28,40
11,41
15,42
15,43
28,44
40,45
28,46
28,47
40,48
28,49
31,50
48,51
28,52
32,53
40,54
40,55
11,56
40,57
11,58
40,59
28,0
28,1
48,2
29,3
28,4
11,5
38,6
40,7
28,8
7,9
40,10
28,11
40,12
40,13
28,14
3,15
11,16
11,17
28,18
40,19
15,20
40,21
40,22
28,23
38,24
40,25
31,26
28,27
15,28
40,29
40,30
40,31
28,32
7,33
40,34
40,35
40,36
48,37
23,38
40,39
15,40
11,41
11,42
28,43
38,44
32,45
32,46
11,47
40,48
44,49
28,50
28,51
28,52
40,53
7,54
11,55
48,56
11,57
38,58
11,59
28,0
28,1
40,2
23,3
48,4
28,5
15,6
48,7
28,8
11,9
40,10
35,11
11,12
48,13
7,14
15,15
40,16
40,17
28,18
40,19
23,20
44,21
40,22
28,23
28,24
11,25
28,26
11,27
28,28
15,29
11,30
11,31
40,32
40,33
28,34
28,35
11,36
40,37
40,38
28,39
21,40
48,41
40,42
11,43
28,44
28,45
23,46
40,47
23,48
15,49
31,50
31,51
15,52
48,53
11,54
11,55
7,56
31,57
11,58
38,59
38,0
48,1
38,2
40,3
15,4
9,5
31,6
28,7
44,8
21,9
7,10
28,11
11,12
11,13
11,14
40,15
40,16
11,17
40,18
11,19
11,20
38,21
40,22
31,23
40,24
40,25
28,26
7,27
58,28
40,29
11,30
3,31
44,32
44,33
28,34
38,35
11,36
40,37
40,38
28,39
11,40
11,41
9,42
58,43
40,44
11,45
11,46
11,47
38,48
44,49
11,50
28,51
28,52
40,53
11,54
28,55
40,56
48,57
28,58
57,59
38,0
11,1
40,2
40,3
40,4
40,5
28,6
31,7
44,8
7,9
58,10
40,11
23,12
11,13
38,14
15,15
40,16
40,17
28,18
40,19
28,20
32,21
40,22
40,23
11,24
11,25
40,26
44,27
7,28
40,29
40,30
38,31
40,32
40,33
15,34
32,35
15,36
15,37
40,38
11,39
40,40
11,41
40,42
40,43
11,44
40,45
48,46
44,47
28,48
40,49
40,50
15,51
28,52
11,53
23,54
23,55
3,56
28,57
11,58
40,59
40,0
40,1
7,2
40,3
11,4
28,5
28,6
31,7
28,8
28,9
11,10
11,11
28,12
40,13
31,14
15,15
11,16
11,17
28,18
28,19
28,20
31,21
40,22
11,23
11,24
3,25
40,26
40,27
28,28
28,29
48,30
48,31
40,32
11,33
11,34
23,35
28,36
40,37
15,38
40,39
11,40
40,41
31,42
40,43
28,44
28,45
40,46
48,47
28,48
40,49
11,50
40,51
11,52
28,53
7,54
28,55
28,56
28,57
40,58
31,59
28,0
58,1
11,2
44,3
48,4
28,5
11,6
28,7
28,8
11,9
15,10
40,11
11,12
40,13
40,14
32,15
58,16
28,17
31,18
38,19
40,20
32,21
38,22
11,23
31,24
44,25
28,26
11,27
38,28
11,29
28,30
7,31
48,32
40,33
15,34
32,35
40,36
48,37
15,38
40,39
31,40
40,41
28,42
32,43
28,44
28,45
11,46
23,47
11,48
44,49
15,50
40,51
28,52
