0,0
27,1
3,2
48,3
7,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
23,16
36,17
18,18
3,19
6,20
21,21
22,22
23,23
24,24
41,25
26,26
9,27
10,28
29,29
30,30
30,31
32,32
38,33
34,34
35,35
36,36
37,37
38,38
21,39
40,40
23,41
42,42
48,43
45,44
45,45
46,46
34,47
48,48
49,49
50,50
51,51
53,52
53,53
54,54
55,55
57,56
57,57
58,58
59,59
36,0
1,1
3,2
48,3
4,4
15,5
6,6
7,7
8,8
11,9
11,10
28,11
12,12
13,13
13,14
15,15
15,16
17,17
18,18
48,19
20,20
6,21
22,22
23,23
40,24
25,25
26,26
12,27
9,28
58,29
53,30
53,31
57,32
12,33
34,34
58,35
9,36
58,37
57,38
9,39
58,40
50,41
58,42
43,43
58,44
57,45
48,46
47,47
48,48
49,49
50,50
54,51
53,52
53,53
54,54
49,55
57,56
57,57
58,58
59,59
0,0
27,1
48,2
48,3
7,4
5,5
6,6
15,7
8,8
9,9
10,10
28,11
12,12
13,13
14,14
15,15
45,16
36,17
18,18
3,19
6,20
21,21
22,22
23,23
24,24
25,25
26,26
9,27
12,28
11,29
30,30
30,31
32,32
38,33
34,34
35,35
28,36
22,37
38,38
21,39
40,40
23,41
42,42
43,43
35,44
35,45
46,46
40,47
48,48
49,49
50,50
51,51
49,52
53,53
54,54
55,55
57,56
57,57
58,58
59,59
3,0
1,1
3,2
48,3
4,4
15,5
6,6
7,7
8,8
9,9
29,10
29,11
12,12
13,13
48,14
15,15
15,16
17,17
18,18
48,19
20,20
21,21
22,22
23,23
40,24
25,25
26,26
12,27
9,28
29,29
31,30
31,31
11,32
10,33
34,34
35,35
36,36
37,37
38,38
21,39
40,40
23,41
42,42
36,43
45,44
45,45
48,46
47,47
48,48
6,49
23,50
54,51
57,52
53,53
54,54
49,55
57,56
57,57
58,58
59,59
0,0
12,1
2,2
3,3
15,4
15,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
23,16
36,17
18,18
3,19
20,20
21,21
22,22
23,23
24,24
41,25
26,26
9,27
12,28
29,29
30,30
30,31
32,32
9,33
34,34
35,35
36,36
22,37
9,38
21,39
40,40
23,41
42,42
46,43
45,44
45,45
48,46
47,47
48,48
49,49
50,50
51,51
57,52
49,53
54,54
55,55
57,56
57,57
58,58
59,59
45,0
18,1
48,2
48,3
4,4
15,5
21,6
7,7
8,8
48,9
15,10
29,11
48,12
13,13
13,14
6,15
45,16
18,17
12,18
48,19
20,20
13,21
22,22
23,23
45,24
25,25
26,26
27,27
32,28
29,29
31,30
12,31
11,32
11,33
34,34
35,35
36,36
22,37
45,38
21,39
18,40
23,41
42,42
9,43
35,44
35,45
46,46
47,47
22,48
49,49
50,50
49,51
53,52
49,53
57,54
57,55
57,56
57,57
58,58
59,59
0,0
4,1
3,2
3,3
35,4
34,5
6,6
7,7
8,8
9,9
12,10
11,11
12,12
26,13
14,14
24,15
4,16
17,17
18,18
19,19
6,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
9,33
34,34
35,35
36,36
37,37
38,38
38,39
40,40
41,41
42,42
43,43
45,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
57,56
57,57
58,58
59,59
0,0
18,1
43,2
48,3
35,4
34,5
6,6
7,7
8,8
9,9
29,10
11,11
12,12
13,13
14,14
15,15
29,16
18,17
18,18
18,19
6,20
21,21
48,22
23,23
18,24
23,25
26,26
43,27
28,28
29,29
31,30
31,31
9,32
48,33
34,34
35,35
48,36
37,37
38,38
39,39
48,40
41,41
42,42
43,43
28,44
45,45
3,46
48,47
48,48
49,49
49,50
51,51
53,52
53,53
54,54
54,55
49,56
57,57
58,58
59,59
2,0
14,1
3,2
48,3
35,4
34,5
6,6
7,7
8,8
9,9
10,10
11,11
4,12
13,13
13,14
24,15
4,16
38,17
18,18
19,19
6,20
48,21
22,22
23,23
24,24
25,25
26,26
27,27
9,28
29,29
30,30
31,31
32,32
9,33
34,34
35,35
40,36
48,37
38,38
38,39
40,40
41,41
42,42
43,43
45,44
45,45
46,46
40,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
57,56
57,57
58,58
59,59
0,0
18,1
3,2
48,3
35,4
34,5
6,6
7,7
8,8
9,9
29,10
11,11
12,12
13,13
14,14
15,15
15,16
18,17
18,18
19,19
20,20
21,21
22,22
23,23
12,24
25,25
26,26
48,27
28,28
29,29
31,30
31,31
9,32
9,33
23,34
35,35
48,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
36,44
45,45
3,46
48,47
48,48
49,49
49,50
59,51
57,52
53,53
54,54
54,55
55,56
57,57
58,58
59,59
2,0
4,1
48,2
48,3
35,4
34,5
6,6
7,7
8,8
9,9
12,10
11,11
12,12
13,13
13,14
24,15
4,16
17,17
18,18
19,19
6,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
9,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
48,43
28,44
45,45
43,46
47,47
48,48
49,49
50,50
51,51
53,52
53,53
54,54
55,55
57,56
57,57
58,58
59,59
0,0
18,1
18,2
48,3
35,4
34,5
14,6
7,7
8,8
9,9
29,10
29,11
12,12
13,13
14,14
15,15
4,16
14,17
18,18
13,19
6,20
21,21
48,22
23,23
4,24
25,25
26,26
4,27
28,28
29,29
31,30
31,31
28,32
9,33
34,34
43,35
